,return,volatility
0,0.012369936872472488,0.04795196574614733
1,0.012369936872294436,0.0479519657448185
2,0.0123699368723983,0.04795196574556802
3,0.012369936872354964,0.047951965745261296
4,0.012369936872368797,0.0479519657453627
5,0.012369936872299026,0.047951965744850916
6,0.002419824374500669,0.05050452493616395
7,0.002419824374500669,0.05050452493616395
8,0.002419824374500669,0.05050452493616395
9,0.002419824374500669,0.05050452493616395
