,date,method,total_return,avg_return,volatility,sharpe_ratio,sortino_ratio,max_drawdown,calmar_ratio,turnover,transaction_cost,net_total_return,period_returns,avg_return_annual,volatility_annual,sharpe_ratio_annual,sortino_ratio_annual,benchmark_6040_total_return,benchmark_6040_avg_return,benchmark_6040_volatility,benchmark_6040_sharpe_ratio,benchmark_spy_total_return,benchmark_spy_avg_return,benchmark_spy_volatility,benchmark_spy_sharpe_ratio,benchmark_tlt_total_return,benchmark_tlt_avg_return,benchmark_tlt_volatility,benchmark_tlt_sharpe_ratio
10,2015-09-30,combined,0.04447282331912428,0.02232854734518437,0.026131119336732532,0.7109740346663411,0.0,-0.003802571991548121,11.695458604852945,0.022862217856598664,1.2389561687638359e-05,0.04446043375743664,"[0.0484596666819169, -0.0038025719915481637]",0.26794256814221246,0.09052085269973256,2.462886301808678,0.0,0.04805949930705755,0.02406130777324031,0.02533895757882825,0.8015841894858078,0.08902543182379241,0.04435726505176635,0.04070215280071865,0.997668728987951,-0.012729781538947549,-0.00638262814454875,0.00229416474599265,-4.416695950998286
11,2015-12-31,combined,0.044002094053351426,0.015062658218949296,0.03520742608276924,0.321314548594218,0.0,0.0,0.0,0.03870946391271544,2.9032097952061246e-05,0.043973061955399365,"[-0.02226175541450336, 0.005185236670020785, 0.06226449340133046]",0.18075189862739155,0.12196210155816403,1.113066246752489,0.0,0.0443320389994577,0.01475158292289968,0.01952684352269038,0.5634081570897895,0.013292667507261546,0.005551094643989465,0.047998796374589765,0.0375237460109094,0.08729433357620975,0.028552315341265,0.023190672674938885,1.069495296187236
12,2016-03-31,combined,0.018264346957816313,0.006222141677784201,0.018456018293926776,0.1339477257994318,0.0,0.0,0.0,0.05280178749408613,3.674845796228953e-05,0.018227598499854024,"[-0.019814983159333718, 0.020818048244236255, 0.017663359948450065]",0.07466570013341041,0.06393352278100368,0.4640085332858407,0.0,0.04304467729571959,0.014223191814921847,0.012424785005238881,0.8429274076377056,0.024568924468640008,0.008142936925072699,0.006273841571599939,0.7001988932838837,0.07001509006652751,0.023343574149695567,0.033128897968696155,0.5914345284956276
13,2016-06-30,combined,0.06336971210226339,0.020828634003823523,0.016724117218779446,1.0211979371112032,0.0,0.0,0.0,0.05280178747103452,3.328801292935437e-05,0.06333642408933403,"[0.042965576464118846, 0.002548299006008503, 0.016972026541343218]",0.24994360804588228,0.057934041469327006,3.537533423322262,0.0,0.020696573481794545,0.006986235970001999,0.01651591034927364,0.1959465691907396,0.037772601346653945,0.012575575970827176,0.016902947089525056,0.522132378696049,-0.004567460602847406,-0.0013977740312357666,0.01598361353133558,-0.32206572194351735
14,2016-09-30,combined,-0.013273786413286026,-0.006650916976901614,0.004023326498865571,-2.585153598604112,-2.585153598604112,-0.0026275904780360144,-5.051695279093675,0.011961823901686555,8.971367926359395e-06,-0.013282757781212386,"[-0.010674243475767184, -0.0026275904780360434]",-0.07981100372281937,0.013937211822946752,-8.955234756303682,8.955234756303682,-0.03837657702189212,-0.019338413363972816,0.008586298700970206,-2.688983247387369,0.01886272097792041,0.00975069637986415,0.02708778067137245,0.22152779707811016,-0.12234600600690593,-0.06297207797972826,0.019165924254633152,-3.481286740638085
15,2016-12-31,combined,0.08489210815636983,0.027691894945760406,0.018166135088803527,1.3179410385710881,0.0,0.0,0.0,0.019675656722645547,1.4756742542002932e-05,0.08487735141382782,"[0.01989544929951286, 0.05278974683546972, 0.010390488702298622]",0.33230273934912485,0.06292933790193493,4.565481680370436,0.0,0.04237202115389693,0.014012112502933693,0.01297565132347843,0.7908745578239453,0.05921159347844118,0.01947870578914527,0.015570544183481428,1.0101577442509448,0.01740768575001783,0.005812222573616334,0.009290947763589045,0.2219604098623958
16,2017-03-31,combined,0.03597236165680173,0.01190425654646495,0.010480072866237769,0.7780725048901533,0.0,-0.00228656227308834,15.732071713146805,0.05315394511465225,2.8568058962920827e-05,0.035943793597838815,"[0.01529650692030523, 0.022702824992178024, -0.002286562273088408]",0.1428510785575794,0.03630403734269561,2.6953222208842584,0.0,0.03565548449469369,0.011753412930274881,0.003701751685221494,2.162060994589916,0.030708360395768297,0.010138043379202533,0.003162548646335166,2.0199035947178694,0.043102824938858086,0.014176467256883402,0.0046076275099225196,2.2628711271538378
17,2017-06-30,combined,0.059819340816601896,0.019734471727683174,0.01905623592526631,0.8388053018639248,0.0,-0.00706410521500857,8.468070476853638,0.04518959952380919,2.5412283828959857e-05,0.05979392853277293,"[0.030666495145556, 0.03560102525250207, -0.007064105215008548]",0.2368136607321981,0.06601273764716112,2.905706800972933,0.0,0.02810244475084933,0.009294205177901282,0.005146847330014065,1.0772041256343485,0.0441555763075403,0.014540482062475733,0.008220104407203313,1.3126940398737499,0.003416275537777347,0.0014247898510396015,0.024074837743434253,-0.0965825885823274
18,2017-09-30,combined,0.07600841988174478,0.03733945311802319,0.008044943346882542,4.175225563401796,0.0,0.0,0.0,0.03016993283728548,2.2627449625312194e-05,0.07598579243211948,"[0.04538439646490573, 0.029294509771140648]",0.44807343741627825,0.027868501241627545,14.4634056177446,0.0,0.03559446902375396,0.017648216770609102,0.003663887641110382,3.7932977569140447,0.054849978555985945,0.0270648641065598,0.0035009321959132006,6.659616011351581,0.0070436298225533545,0.00352324576668305,0.00390832080890615,-0.058018326643050906
19,2017-12-31,combined,-0.005795498910510566,-0.0016663342843353305,0.023311249254061882,-0.23234852089239955,-9.646900589822806,-0.03596439096111931,-0.16114547627891193,0.08229667894987208,8.001631846824785e-05,-0.005875515228978814,"[0.03129437519500596, -0.0175852305292383, -0.018708147518773654]",-0.019996011412023965,0.08075253619187454,-0.8048788864982296,33.417843914278535,-0.01883335249805973,-0.006065448278865441,0.02237431529947454,-0.4386926771831072,-0.009952954611687326,-0.002470572156937667,0.04175898901247469,-0.14896366756099844,-0.035155543551019686,-0.011457762461757096,0.02833622241690719,-0.5366898324698065
20,2018-03-31,combined,0.04349344550644063,0.014487236194529398,0.01994498264443471,0.5383427193668394,0.0,-0.004662264640631943,9.328823835393726,0.09664197421645201,8.086366226235421e-05,0.043412581844178275,"[0.006126659395877851, 0.041997313828342264, -0.004662264640631921]",0.17384683433435277,0.06909144659248076,1.8648738836563192,0.0,0.023370282568730527,0.00779500310230542,0.011439602564653702,0.3535964715071262,0.03552397729879031,0.0117427008050483,0.008888969993361093,0.8991706363074474,0.005193714900547208,0.0018734565481911,0.017019231727658696,-0.11026017401004343
21,2018-06-30,combined,0.0811026886833055,0.026674978406952682,0.0264667065838998,0.8661817568529052,0.0,-0.004278110039749444,18.957597614309012,0.13249347847810855,0.00010183399595353873,0.08100085468735196,"[0.023926277150329103, 0.060376768110278506, -0.004278110039749568]",0.3200997408834322,0.09168336102466433,3.0005416229170065,0.0,0.03306706126797687,0.010996880194416539,0.01374047294647714,0.5274112632545546,0.07651131770186259,0.024970575766380367,0.013614439599236486,1.558681546287843,-0.03003834331104993,-0.0099636631635292,0.017331609835611612,-0.7912515509869981
22,2018-09-30,combined,-0.058564676604413224,-0.02970322044038254,0.006365298750105386,-5.255561718894762,-5.255561718894762,-0.023337921690277166,-2.50942124931424,0.12747941577263802,0.000101056955785359,-0.05866573356019858,"[-0.036068519190487924, -0.023337921690277152]",-0.35643864528459046,0.022050041681074398,-18.205799838879496,18.205799838879496,-0.03587848665984339,-0.017453179086949957,0.0357315259425707,-0.5934025633561983,-0.05183677667065467,-0.0252774751960227,0.0438266703149458,-0.6623244473610794,-0.01195722071665295,-0.005716734923340849,0.02358880938400805,-0.4013231345944399
23,2018-12-31,combined,0.10752865654678723,0.034830501061996165,0.020438231450767806,1.5207040362990194,0.0,0.0,0.0,0.04670972421175544,3.503229315954169e-05,0.10749362425362768,"[0.06247984699269556, 0.013710815454017335, 0.028300840739275607]",0.41796601274395395,0.07080011057916401,5.267873308289936,0.0,0.09946313536841256,0.03221483948696834,0.0145527548899548,1.955976012941475,0.13526018100158388,0.04352728320528237,0.026489240028433444,1.5016392755166095,0.045127564488330885,0.015246173909497299,0.02950018366532386,0.3896983842514355
24,2019-03-31,combined,0.05392393632931558,0.018446055662728573,0.03989034022753248,0.36841138929633127,0.0,-0.03245577449507443,1.661458928903367,0.14874426539489988,0.00011155819904600347,0.053812378130269574,"[0.022834880860944446, -0.03245577449507439, 0.06495906062231567]",0.2213526679527429,0.13818419201058982,1.2762144886965652,0.0,0.05126193252816846,0.01706454800986108,0.023051935007926006,0.5775891700754451,0.04228629569452558,0.015555872390982238,0.05730614134985568,0.20601408702266377,0.057068639686117084,0.019327561438179337,0.0367130281913692,0.4243060898430993
25,2019-06-30,combined,0.04781919003270807,0.015696188525793225,0.0028459143082478133,4.197662765590547,0.0,0.0,0.0,0.12533318588888706,9.399988941621652e-05,0.04772519014329185,"[0.018286416836429446, 0.01173332619103268, 0.017068822549917543]",0.18835426230951868,0.009858536351744895,14.541130366085826,0.0,0.04559051837429773,0.015067695415210908,0.014000085061643406,0.8084019036583179,0.017544310019188103,0.005944661925575066,0.016140363198110175,0.135973515505031,0.08350277622545144,0.028752245649664665,0.059027900007736216,0.42356657862447866
26,2019-09-30,combined,0.07404595731740615,0.03636229192496679,0.0009180449682696448,35.52363234061975,0.0,0.0,0.0,0.15592233189589838,0.00012302294880202344,0.07392293436860413,"[0.035444246956697144, 0.03728033689323643]",0.43634750309960146,0.0031802010573519653,123.05747216670063,0.0,0.029077594442180832,0.014450298032975758,0.00564027809710418,1.8971224199866108,0.059102922433195815,0.029151388670364,0.0070468694427321,3.6046344943373576,-0.015157359169160278,-0.0076013379231065995,0.0035303910786622997,-3.215320249281769
27,2019-12-31,combined,-0.10940658947772486,-0.037028106042753486,0.04095438401468688,-0.9956957484241449,-3.6559331815989458,-0.12638954012660053,-0.8656300938205458,0.033983144761992885,2.548735856919266e-05,-0.10943207683629405,"[0.01943995800065935, -0.05410818529311332, -0.07641609083580649]",-0.44433727251304184,0.14187014781224866,-3.4491912503018756,12.664524039212617,-0.04096719961580231,-0.01329574463066998,0.03308534196332129,-0.5152053332127274,-0.19447703458315535,-0.0681469969931483,0.05140744655427247,-1.3985716430642858,0.22149485942895653,0.0689811339130475,0.005699340009024345,11.44538381808427
28,2020-03-31,combined,0.19633904944196057,0.06189466850665329,0.02606084354601587,2.2311122970362303,0.0,0.0,0.0,0.021391426245079337,1.6043569682102295e-05,0.19632300587227847,"[0.09676848592058515, 0.03413235454228062, 0.0547831650570941]",0.7427360220798395,0.0902774102196059,7.728799711716911,0.0,0.11758964733667931,0.038197546392765076,0.030562294895536062,1.1271256465036106,0.20161791153927733,0.06412115311257392,0.04609709091777364,1.30965212577648,-0.002297368590334692,-0.0006878636869481996,0.012502638811863968,-0.3549541623754687
29,2020-06-30,combined,0.0799494107701868,0.027215346573237043,0.04999428205114595,0.4693606070636468,0.0,-0.043422917206297054,1.8411800936900846,0.02198841705538427,1.6491312791850006e-05,0.07993291945739495,"[0.05992313314420141, 0.06514582378180668, -0.04342291720629695]",0.3265841588788445,0.17318527320102714,1.6259128370112157,0.0,0.055075929941364565,0.01846511427037272,0.02966469231530065,0.4960481003466488,0.0903831453298436,0.030415048643265732,0.04818931889819382,0.5533393966326667,-0.0006821937350821594,0.000540212711033201,0.03904181607031936,-0.08221408766399485
30,2020-09-30,combined,0.06688794575922508,0.03533960638129565,0.070994047514923,0.4449613381270521,0.0,0.0,0.0,0.04044891678355225,3.0336687585995413e-05,0.06685760907163908,"[-0.03565444113362734, 0.10633365389621864]",0.4240752765755478,0.24593059466161124,1.5413912900797775,0.0,0.04137083325205393,0.021710340506509926,0.05021141947679357,0.35769433912958254,0.0811311111719808,0.04192164824407415,0.06685514122090716,0.570960550632073,-0.01777652055170975,-0.008606621099836401,0.025245836860623202,-0.4894518319220167
31,2020-12-31,combined,-0.013839259293982886,-0.004556373195315227,0.01250825981335111,-0.664071047392951,-4.375766359389267,-0.011434616961039548,-1.2102949614435292,0.06125169869164003,4.728756344700708e-05,-0.013886546857429894,"[-0.015231151105277787, -0.011434616961039536, 0.01299664848037164]",-0.054676478343782725,0.04332988302199224,-2.3004095878401416,15.158099313025811,-0.020673976505747982,-0.006878491077441068,0.010992468920570743,-0.9668884355498567,0.06351771834427611,0.021004740401489932,0.023198226651934026,0.743795664228128,-0.13922401878650348,-0.04870333829583756,0.008974346725026531,-5.844808530693636
32,2021-03-31,combined,0.07638586390136237,0.02492098917764086,0.01286374389292843,1.6457875214135105,0.0,0.0,0.0,0.023551761893791864,1.766382139480494e-05,0.07636820007996757,"[0.03631837997669459, 0.0069426979930519205, 0.03150188956317606]",0.2990518701316903,0.0445613159962118,5.701175211102103,0.0,0.07839968734234981,0.0256026068575374,0.0159110583484798,1.3734225831448401,0.08359303156100895,0.0273013083887917,0.019231388214291507,1.2246286189204953,0.07026779094995073,0.023054554560655943,0.018081922966847453,1.067616237280191
33,2021-06-30,combined,0.003499840660569742,0.0014918176550273627,0.025422623035750172,-0.088825702280882,0.0,-0.03437942448354224,0.10180044352531699,0.0919614726477316,7.476528242147296e-05,0.003425075378148269,"[0.021526279738745425, 0.01732859770987884, -0.03437942448354218]",0.017901811860328354,0.08806654951918046,-0.30770125873694865,0.0,0.005063999153805954,0.002139338631210246,0.02998301595212528,-0.05371912456577223,0.0057348101277281405,0.0025222980432777673,0.03480718597719708,-0.03527150851914677,0.003590393427461258,0.0015648995131089666,0.027268131501575706,-0.08013385467078175
34,2021-09-30,combined,0.0694418562557273,0.034418859289636165,0.024093986767342514,1.272884375084217,0.0,0.0,0.0,0.04648578724863495,4.20025852945633e-05,0.06939985367043273,"[0.05851284605697868, 0.010324872522293653]",0.41302631147563396,0.08346401847585888,4.409400819612847,0.0,0.05854873329395094,0.02911160762676812,0.0228466115255663,1.1100817991494027,0.0615649307244126,0.031064344155571,0.0390992463424181,0.6985900422826856,0.05304818105373732,0.0261825028335638,0.0015323406997114,14.639370237825519
35,2021-12-31,combined,-0.03355687442729416,-0.011194845447300953,0.015330416777593758,-0.9748492597503065,-2.8400001592571003,-0.016338360514422025,-2.0538703621867804,0.07695749268475388,5.837041272197682e-05,-0.033615244840016135,"[-0.026862898971638367, -0.01633836051442202, 0.009616723144157529]",-0.13433814536761143,0.05310612151999747,-3.376976895216881,9.838049138674,-0.06967390933174733,-0.02358863394474763,0.01963278047719944,-1.3924993444763158,-0.0461447886445745,-0.014889318033534167,0.0383008214335299,-0.48665582971587773,-0.10628852652585175,-0.03663760781156783,0.015659890976866604,-2.579047828061509
36,2022-03-31,combined,-0.1431185309651154,-0.04988755089013258,0.023666265174684113,-2.2664138381880745,-2.2664138381880745,-0.06986959196484764,-2.048366491636595,0.10566683819527654,6.921797284533552e-05,-0.14318774893796074,"[-0.07875125720811774, -0.02078249071394274, -0.050128904748337255]",-0.598650610681591,0.08198234741590163,-7.851087837437866,7.851087837437866,-0.1465868528795491,-0.050863430221731676,0.03386305732528937,-1.6127731674406631,-0.1611026627250146,-0.0559907432564827,0.041244466785260024,-1.4484547361837365,-0.12593260930478878,-0.04317246066960514,0.03632947200445408,-1.2915811345634842
37,2022-06-30,combined,-0.04290853903915348,-0.011957299757036145,0.0716158874413658,-0.21932702809688995,-0.5403827161581622,-0.1167481750667833,-0.36753070456654735,0.07911517311690183,5.2424413439004445e-05,-0.04296096345259249,"[0.08359975484139301, -0.030668835667801424, -0.08880281844470002]",-0.14348759708443373,0.24808471135515886,-0.7597711122738001,1.8719406398360166,-0.070623683358366,-0.02204161640915232,0.06429921454254164,-0.4011186853937084,-0.04931143934573934,-0.013720102443967368,0.07773118850117637,-0.22475022935874675,-0.102839845922716,-0.03452388735692973,0.04423447008953788,-0.865250273812641
38,2022-09-30,combined,0.12556923502970196,0.06096740589560258,0.00908852810648603,6.295563508767648,0.0,0.0,0.0,0.13267562884848405,0.00010075889022808632,0.12546847613947387,"[0.07005593400208861, 0.05187887778911655]",0.731608870747231,0.031483584892903135,21.808471718924316,0.0,0.08841004697235344,0.04343339471263072,0.01852571804738398,2.1420705319562185,0.14138527466704942,0.0684335232529098,0.012842077074092503,5.03684278483282,0.0076012098912381365,0.005933201902212099,0.0655774107295987,0.033291980850148145
39,2022-12-31,combined,0.08214393624986438,0.02734754969754803,0.03716597619616267,0.63492344646081,0.0,-0.024872637071523575,3.30258251321128,0.03942323020964897,2.9315748624159303e-05,0.08211462050124022,"[0.05863004583835231, -0.02487263707152358, 0.04828524032581536]",0.32817059637057633,0.12874671816929845,2.1994393363737212,0.0,0.07437658617965592,0.02514111328198314,0.0435505163055854,0.49117932682785914,0.07458230201467542,0.024940864277697733,0.03694865982467006,0.5735218646157475,0.07378911571453117,0.025441486788411266,0.053527121013834,0.40524291943153706
40,2023-03-31,combined,0.05444418028150744,0.017999042062542447,0.01861201815954211,0.7655828583660161,0.0,-0.006291230558615123,8.653979499599222,0.1130470312501686,6.111979166845518e-05,0.05438306048983898,"[0.021363641832050976, -0.006291230558615129, 0.03892471491419149]",0.21598850475050935,0.06447392216744303,2.6520568161874953,0.0,0.041354942377707093,0.013798384458764542,0.020122251596650792,0.4993668034861976,0.08680371179091306,0.028463630905600168,0.026108673075054625,0.9465678640410362,-0.024758805597511757,-0.0081994852114889,0.015531112227488215,-0.7693901786595642
41,2023-06-30,combined,-0.03956235637787264,-0.012851259617217973,0.032084073450905554,-0.5174299218152866,-4.248302218200868,-0.06961162109979871,-0.5683297666801074,0.34640879713751804,0.00020348926603442577,-0.03976584564390707,"[0.03229754950018489, -0.03151792438610555, -0.03933340396573325]",-0.15421511540661567,0.11114249066148027,-1.7924298278809363,14.71655057566293,-0.07254538197760929,-0.024373901007923235,0.028503434078802573,-0.9866846545637253,-0.032241667369317106,-0.0103177127807883,0.03299625077120526,-0.42634276476843636,-0.1311174168417233,-0.045458183348625635,0.024202519027296497,-2.033184367839018
42,2023-09-30,combined,0.08104480751120913,0.040387147878782996,0.036886446835383904,0.9932414483370147,0.0,0.0,0.0,0.16067535162626187,0.00011413417249868014,0.08093067333871044,"[0.00350070104339909, 0.07727359471416691]",0.4846457745453959,0.12777840005914629,3.440689305406015,0.0,0.05632785349484548,0.029811940526380955,0.06468987058160586,0.4028751378239965,0.06765227288097209,0.03481761533861025,0.05652631364343455,0.5496133276014312,0.03918527360981705,0.022303428308037002,0.0769352059888628,0.241156542958016
43,2023-12-31,combined,0.016309635245167264,0.005571528499673988,0.018139283948700458,0.10041898593271026,0.0,0.0,0.0,0.17913168030581936,0.00011674090479129401,0.01619289434037597,"[-0.018404086832794368, 0.0096582074282211, 0.025460464903595232]",0.06685834199608785,0.0628363228241356,0.34786157135999707,0.0,0.04616494951594752,0.015210425867436794,0.010350239343370218,1.10726191803262,0.1039012413067284,0.03360515259537223,0.014817011915416864,2.014923978316331,-0.036987457477898666,-0.012381664224466368,0.014290793104355815,-1.1288151823812673
44,2024-03-31,combined,0.05174540228924762,0.017715780215228998,0.038984644198850116,0.35823798067755436,0.0,0.0,0.0,0.32237787922252464,0.00021644519020663086,0.05152895709904099,"[-0.03543037875255691, 0.05698996457997893, 0.03158775481826498]",0.21258936258274796,0.13504676893480738,1.2409727674688038,0.0,0.017933074520451564,0.00677295399169798,0.0405283527688079,0.07458862216637029,0.043790851919676355,0.015180062314018167,0.03973821698634415,0.28763400023574415,-0.020059106651032166,-0.0058377084917822985,0.04174806947509582,-0.22965633171377425
45,2024-06-30,combined,0.08389176602965609,0.027378602866433274,0.01829603682247658,1.2914601722601293,0.0,0.0,0.0,0.2329534575613179,0.00016762375463531582,0.08372414227502077,"[0.051979325181385795, 0.022022360897239752, 0.008134122520674279]",0.3285432343971993,0.06337933070736096,4.473749268612396,0.0,0.06626090809683927,0.021616626799484256,0.0007700976076614359,23.20047046210161,0.057513213352710535,0.01882640200126143,0.004846704345598515,3.110650232864505,0.07933547792167417,0.0258019639968185,0.007436886080719791,2.9652147091493655
46,2024-09-30,combined,0.04114515639434568,0.02078305080455019,0.029204116413601742,0.583241436355085,0.0,0.0,0.0,0.10925133516042126,8.719539664100743e-05,0.04105796099770467,"[-0.00842106560905155, 0.04998716721815193]",0.2493966096546023,0.1011660268370288,2.020407601692914,0.0,0.015367046982182053,0.008277659466772471,0.0354512566436057,0.12771506274909777,0.05017781523428977,0.02535497568887955,0.03427843251452885,0.630278986056971,-0.03576063334755919,-0.01733831486638815,0.03721049283722095,-0.5667303294971119
47,2024-12-31,combined,0.00841554882235851,0.003087370307602026,0.024185761319247583,-0.027397512265641924,-0.06503859757119786,-0.025877805750562057,0.3252033384699059,0.19047907427662136,0.000164801027952243,0.008250747794406266,"[0.03520436632628369, -0.002782874615983197, -0.02315938078749441]",0.037048443691224314,0.08378193484934178,-0.09490776649016662,0.22530031089268093,-0.0060035464652898884,-0.0016651320420945637,0.025896901860076784,-0.2091034700348711,-0.04266867197810187,-0.0138525548004187,0.03372124966096777,-0.5220018527603263,0.049379505149979686,0.016616002095391633,0.029364335768513918,0.43815062587546355
48,2025-03-31,combined,0.023096704975457127,0.007731233049431693,0.013573985216492524,0.2932987612653693,4.329419487922596,-0.002771905751766151,8.332427955294223,0.13647679751837746,0.00010295661478320779,0.02299374836067392,"[-0.0009327524608744907, -0.002771905751766164, 0.026898357360935734]",0.09277479659318032,0.04702166411230775,1.0160167126172683,14.997549040721536,0.05602271692106875,0.018569457669171018,0.02174320341369745,0.6815673563461805,0.10777190403490633,0.0351869811482037,0.031362518449634946,1.002374257625016,-0.019839800989608247,-0.006356827549378001,0.024524577846622007,-0.4121101538459348
49,2025-06-30,combined,0.005659287778710054,0.005659287778710077,0.0,0.0,0.0,0.0,0.0,0.18963511548235967,0.00015647697454995805,0.005502810804160096,[0.005659287778710077],0.06791145334452092,0.0,0.0,0.0,-0.006189509481149713,-0.00618950948114974,0.0,0.0,0.004030187534068919,0.0040301875340689,0.0,0.0,-0.02151905500397766,-0.0215190550039777,0.0,0.0
