date,0
2014-02-28,0.037819542733689294
2014-03-31,-0.005267820326056622
2014-04-30,0.010946233590947449
2014-05-31,0.00739708359738156
2014-06-30,0.027107461409549855
2014-07-31,-0.01437106794672164
2014-08-31,0.030169955475274346
2014-09-30,-0.03222771372573363
2014-10-31,0.007062955573922853
2014-11-30,0.017421291802664975
2014-12-31,0.014363173508599392
2015-01-31,0.051808942384263326
2015-02-28,-0.02141023294493749
2015-03-31,-0.008768736900803042
2015-04-30,-0.008696308141723728
2015-05-31,-0.0017722195706725659
2015-06-30,-0.025397877933036085
2015-07-31,0.0006130493937678665
2015-08-31,-0.0102576511319817
2015-09-30,-0.00795291953249
2015-10-31,0.034601698879079566
2015-11-30,-0.02418065770368897
2015-12-31,-0.008255916762467619
2016-01-31,0.020018082757982555
2016-02-29,0.04644568780184684
2016-03-31,0.019301362665685756
2016-04-30,0.015887931736731715
2016-05-31,-0.012105715884684084
2016-06-30,0.05417078457624935
2016-07-31,0.02578098335713023
2016-08-31,-0.013833373075794611
2016-09-30,-0.00271134127035529
2016-10-31,-0.030197319651726152
2016-11-30,-0.042955010705947164
2016-12-31,-0.0011680230850109235
2017-01-31,0.02674293238763988
2017-02-28,0.028995153985392836
2017-03-31,-0.0031928195494182274
2017-04-30,0.014308599719305759
2017-05-31,0.010583352826598095
2017-06-30,-0.002420663068314269
2017-07-31,0.012367530897976747
2017-08-31,0.026330754137039593
2017-09-30,-0.012259451926924125
2017-10-31,0.005231260899837683
2017-11-30,0.013853657258503736
2017-12-31,0.01710348609914066
2018-01-31,0.018717604614861272
2018-02-28,-0.029178174016537658
2018-03-31,0.002502040877896256
2018-04-30,-0.00841769859964529
2018-05-31,0.010798125528234928
2018-06-30,-0.007980330412272937
2018-07-31,8.634304753304001e-05
2018-08-31,0.007886360686468714
2018-09-30,-0.009768245938599152
2018-10-31,-0.025738052259956068
2018-11-30,0.013269501204435336
2018-12-31,0.006635402601369668
2019-01-31,0.03757246651967601
2019-02-28,0.004186640650554518
2019-03-31,0.019282634083480184
2019-04-30,0.004767614289737005
2019-05-31,0.007398412651920722
2019-06-30,0.0530388903629518
2019-07-31,0.005919834985287586
2019-08-31,0.05762362155013323
2019-09-30,-0.013762811975779663
2019-10-31,0.012202626121770217
2019-11-30,1.3669148202296796e-05
2019-12-31,0.01121311063283085
2020-01-31,0.04050154045369232
2020-02-29,-0.006420924436469206
2020-03-31,-0.021109517549040814
2020-04-30,0.07059452457285054
2020-05-31,0.0186358615402706
2020-06-30,0.016159203235303433
2020-07-31,0.07038289082071254
2020-08-31,0.005365151256705484
2020-09-30,-0.023807807414742678
2020-10-31,-0.02132663261522327
2020-11-30,0.023776514208824092
2020-12-31,0.03163676911768768
2021-01-31,-0.026252076491924143
2021-02-28,-0.030697739237001996
2021-03-31,-0.006162040486527168
2021-04-30,0.03783189162535394
2021-05-31,0.027790422785014313
2021-06-30,-0.00161929527683876
2021-07-31,0.028958783665268273
2021-08-31,0.008530709605787277
2021-09-30,-0.03597017097445002
2021-10-31,0.036536949522169904
2021-11-30,0.004259839730056909
2021-12-31,0.019700188464012856
2022-01-31,-0.03622254560762195
2022-02-28,0.0051233336485536265
2022-03-31,-0.0013759983069128187
2022-04-30,-0.06757016960097684
2022-05-31,-0.017630490833733393
2022-06-30,-0.03695525616715101
2022-07-31,0.030172130936967544
2022-08-31,-0.038588645874214136
2022-09-30,-0.0678929728763974
2022-10-31,0.0012621400591923768
2022-11-30,0.07067367177604514
2022-12-31,-0.018174076997986677
2023-01-31,0.06563875871412413
2023-02-28,-0.042441357125372
2023-03-31,0.05487759289272934
2023-04-30,0.009327310402239181
2023-05-31,-0.012985563613250576
2023-06-30,0.014919042389100653
2023-07-31,0.010059096474256993
